gid,lat,lng,time,duration
360610045001,40.719795,-74.001536,2017-09-27T20:28:10Z,30
360610047002,40.719762,-74.001597,2017-09-27T20:28:40Z,15
360610047002,40.719941,-74.001437,2017-09-27T20:28:55Z,31
360610045001,40.720144,-74.001244,2017-09-27T20:29:26Z,18
360610045001,40.720233,-74.001137,2017-09-27T20:29:44Z,32
360610045001,40.72049,-74.000711,2017-09-27T20:30:16Z,33
360610045001,40.720746,-74.000485,2017-09-27T20:30:49Z,44
360610045001,40.720968,-74.000376,2017-09-27T20:31:33Z,75
360610047002,40.721535,-74.000137,2017-09-27T20:32:48Z,16
360610047002,40.721756,-73.999940,2017-09-27T20:33:04Z,42
360610049001,40.722325,-73.999459,2017-09-27T20:33:46Z,52
360610049001,40.722834,-73.998986,2017-09-27T20:34:38Z,31
360610049001,40.723101,-73.998754,2017-09-27T20:35:09Z,20
360610049001,40.723272,-73.998609,2017-09-27T20:35:29Z,78
360610049001,40.723973,-73.998082,2017-09-27T20:36:47Z,31
360610049001,40.724095,-73.997905,2017-09-27T20:37:18Z,21
360610049001,40.724277,-73.997837,2017-09-27T20:37:39Z,30
360610049001,40.724559,-73.997663,2017-09-27T20:38:09Z,40
360610049001,40.724987,-73.997259,2017-09-27T20:38:49Z,22
360610043003,40.725194,-73.996940,2017-09-27T20:39:11Z,17
360610043003,40.725306,-73.996691,2017-09-27T20:39:28Z,22
360610055022,40.725315,-73.996232,2017-09-27T20:39:50Z,31
360610055022,40.725278,-73.995904,2017-09-27T20:40:21Z,0
360610055022,40.725278,-73.995904,2017-09-27T20:40:21Z,33
360610055022,40.725207,-73.995382,2017-09-27T20:40:54Z,15
360610055022,40.725109,-73.995179,2017-09-27T20:41:09Z,18
360610043001,40.724978,-73.995102,2017-09-27T20:41:27Z,549
360470021002,40.701399,-73.986829,2017-09-27T20:50:36Z,429
360470069001,40.68568,-73.991067,2017-09-27T20:57:45Z,67
360470077004,40.680276,-73.995254,2017-09-27T20:58:52Z,0
360470077004,40.680276,-73.995254,2017-09-27T20:58:52Z,67
360470077004,40.679711,-73.995733,2017-09-27T20:59:59Z,1
360470077004,40.679711,-73.995733,2017-09-27T21:00:00Z,58
360470077004,40.679221,-73.996149,2017-09-27T21:00:58Z,21
360470077004,40.679307,-73.996355,2017-09-27T21:01:19Z,20
360470077004,40.679418,-73.996612,2017-09-27T21:01:39Z,20
360470077004,40.679471,-73.996933,2017-09-27T21:01:59Z,33
360470077004,40.679477,-73.997229,2017-09-27T21:02:32Z,33
360470077004,40.679239,-73.997312,2017-09-27T21:03:05Z,5559
360470075001,40.683955,-73.995004,2017-09-27T22:35:44Z,392
360470018001,40.666199,-73.995232,2017-09-27T22:42:16Z,25
360470143001,40.665656,-73.994412,2017-09-27T22:42:41Z,20
360470143001,40.66534,-73.993929,2017-09-27T22:43:01Z,31
360470143001,40.66419,-73.991622,2017-09-27T22:43:32Z,49757
360470143001,40.66419,-73.991622,2017-09-28T12:32:49Z,168
360470121002,40.67016,-73.989945,2017-09-28T12:35:37Z,16
360470121002,40.670255,-73.990025,2017-09-28T12:35:53Z,23
360470121002,40.670442,-73.990247,2017-09-28T12:36:16Z,23
360470121002,40.670933,-73.990836,2017-09-28T12:36:39Z,20
360470121001,40.672005,-73.992066,2017-09-28T12:36:59Z,1234
360610021001,40.713561,-74.009426,2017-09-28T12:57:33Z,146
360610033003,40.719189,-74.007855,2017-09-28T12:59:59Z,1
360610033003,40.719189,-74.007855,2017-09-28T13:00:00Z,562
360610083002,40.740771,-74.001827,2017-09-28T13:09:22Z,0
360610083002,40.740771,-74.001827,2017-09-28T13:09:22Z,32
360610083002,40.740979,-74.001939,2017-09-28T13:09:54Z,19
360610083002,40.741027,-74.002078,2017-09-28T13:10:13Z,27
360610083001,40.741355,-74.002162,2017-09-28T13:10:40Z,24
360610083001,40.741461,-74.002388,2017-09-28T13:11:04Z,28
360610083002,40.741578,-74.002806,2017-09-28T13:11:32Z,21
360610083002,40.741666,-74.003187,2017-09-28T13:11:53Z,18
360610083002,40.741783,-74.003334,2017-09-28T13:12:11Z,31
360610083002,40.741969,-74.003674,2017-09-28T13:12:42Z,21
360610083002,40.742077,-74.003955,2017-09-28T13:13:03Z,20
360610083001,40.742327,-74.004263,2017-09-28T13:13:23Z,13298
360610083003,40.74185,-74.005492,2017-09-28T16:55:01Z,160
360610081006,40.74024,-74.001604,2017-09-28T16:57:41Z,23
360610081006,40.740039,-74.001297,2017-09-28T16:58:04Z,18
360610081006,40.739976,-74.001132,2017-09-28T16:58:22Z,21
360610081006,40.739893,-74.000817,2017-09-28T16:58:43Z,38
360610081006,40.739694,-74.000356,2017-09-28T16:59:21Z,28
360610081006,40.739426,-73.999899,2017-09-28T16:59:49Z,10
360610081006,40.739279,-73.999768,2017-09-28T16:59:59Z,1
360610081006,40.739279,-73.999768,2017-09-28T17:00:00Z,7
360610081006,40.739173,-73.999673,2017-09-28T17:00:07Z,20
360610081004,40.738829,-73.999481,2017-09-28T17:00:27Z,26
360610081006,40.738769,-73.999539,2017-09-28T17:00:53Z,19
360610081006,40.738704,-73.999602,2017-09-28T17:01:12Z,17
360610071001,40.738378,-73.999686,2017-09-28T17:01:29Z,56
360610071002,40.737568,-73.999913,2017-09-28T17:02:25Z,0
360610071002,40.737568,-73.999913,2017-09-28T17:02:25Z,661
360610015021,40.708025,-74.008032,2017-09-28T17:13:26Z,0
360610015021,40.708025,-74.008032,2017-09-28T17:13:26Z,90
360610007001,40.707235,-74.008233,2017-09-28T17:14:56Z,26
360610007001,40.707421,-74.008472,2017-09-28T17:15:22Z,22
360610007001,40.707481,-74.008700,2017-09-28T17:15:44Z,17
360610007001,40.707509,-74.008735,2017-09-28T17:16:01Z,17
360610007001,40.707337,-74.008818,2017-09-28T17:16:18Z,16
360610007001,40.707053,-74.008945,2017-09-28T17:16:34Z,21
360610007001,40.706682,-74.009038,2017-09-28T17:16:55Z,18
360610007001,40.706435,-74.009375,2017-09-28T17:17:13Z,16
360610007001,40.706203,-74.009332,2017-09-28T17:17:29Z,18
360610007001,40.706273,-74.009086,2017-09-28T17:17:47Z,21
360610007001,40.706267,-74.008665,2017-09-28T17:18:08Z,22
360610007001,40.705873,-74.008383,2017-09-28T17:18:30Z,38
360610007001,40.705567,-74.008250,2017-09-28T17:19:08Z,16
360610007001,40.705363,-74.008111,2017-09-28T17:19:24Z,19
360610007001,40.705219,-74.007843,2017-09-28T17:19:43Z,19
360610007001,40.705063,-74.007658,2017-09-28T17:20:02Z,24
360610007001,40.705127,-74.007457,2017-09-28T17:20:26Z,17
360610007001,40.705017,-74.007333,2017-09-28T17:20:43Z,16
360610007001,40.704986,-74.007271,2017-09-28T17:20:59Z,17
360610007001,40.704906,-74.007027,2017-09-28T17:21:16Z,18
360610007001,40.704678,-74.006760,2017-09-28T17:21:34Z,31
360610007001,40.704296,-74.006304,2017-09-28T17:22:05Z,19
360610007001,40.704099,-74.006240,2017-09-28T17:22:24Z,15
360610007001,40.703995,-74.006404,2017-09-28T17:22:39Z,15
360610007001,40.703922,-74.006510,2017-09-28T17:22:54Z,21
360610007001,40.703759,-74.006556,2017-09-28T17:23:15Z,20
360610007001,40.703544,-74.006533,2017-09-28T17:23:35Z,24
360610007001,40.703147,-74.006439,2017-09-28T17:23:59Z,2053
360610007001,40.703147,-74.006439,2017-09-28T17:58:12Z,107
360610009000,40.699809,-74.007818,2017-09-28T17:59:59Z,1
360610009000,40.699809,-74.007818,2017-09-28T18:00:00Z,892
360470053000,40.672144,-74.019246,2017-09-28T18:14:52Z,30
360470053000,40.671592,-74.018179,2017-09-28T18:15:22Z,226
360470053000,40.670903,-74.013369,2017-09-28T18:19:08Z,0
360470053000,40.670903,-74.013369,2017-09-28T18:19:08Z,17
360470053001,40.670927,-74.013312,2017-09-28T18:19:25Z,15
360470053000,40.670896,-74.013097,2017-09-28T18:19:40Z,20
360470053000,40.670853,-74.012785,2017-09-28T18:20:00Z,18
360470053001,40.670903,-74.012544,2017-09-28T18:20:18Z,20
360470053001,40.671099,-74.012327,2017-09-28T18:20:38Z,16
360470053001,40.671244,-74.012159,2017-09-28T18:20:54Z,27
360470053001,40.671495,-74.011822,2017-09-28T18:21:21Z,23
360470053001,40.671666,-74.011554,2017-09-28T18:21:44Z,27
360470053001,40.671864,-74.011239,2017-09-28T18:22:11Z,22
360470053001,40.671936,-74.011172,2017-09-28T18:22:33Z,26
360470053001,40.671862,-74.011226,2017-09-28T18:22:59Z,77
360470053001,40.671699,-74.011391,2017-09-28T18:24:16Z,4152
360470053001,40.672133,-73.999656,2017-09-28T19:33:28Z,18
360470077003,40.672532,-73.998901,2017-09-28T19:33:46Z,15
360470077003,40.67354,-73.998350,2017-09-28T19:34:01Z,21
360470077003,40.674139,-73.998038,2017-09-28T19:34:22Z,18
360470077003,40.674428,-73.997728,2017-09-28T19:34:40Z,26
360470077003,40.674486,-73.997587,2017-09-28T19:35:06Z,33
360470077003,40.674279,-73.997357,2017-09-28T19:35:39Z,34
360470119001,40.673454,-73.995837,2017-09-28T19:36:13Z,33
360470119001,40.672645,-73.993760,2017-09-28T19:36:46Z,39
360470121001,40.671784,-73.991675,2017-09-28T19:37:25Z,20
360470121001,40.67171,-73.991527,2017-09-28T19:37:45Z,61
360470121002,40.670129,-73.989163,2017-09-28T19:38:46Z,0
360470121002,40.670129,-73.989163,2017-09-28T19:38:46Z,24
360470121002,40.670074,-73.989201,2017-09-28T19:39:10Z,36
360470121002,40.669692,-73.989461,2017-09-28T19:39:46Z,26
360470121002,40.669429,-73.989630,2017-09-28T19:40:12Z,26
360470121002,40.669196,-73.989776,2017-09-28T19:40:38Z,53
360470139003,40.668717,-73.990076,2017-09-28T19:41:31Z,45
360470117001,40.668348,-73.990425,2017-09-28T19:42:16Z,16
360470117001,40.668189,-73.990666,2017-09-28T19:42:32Z,40
360470141003,40.667668,-73.990939,2017-09-28T19:43:12Z,19
360470141003,40.667471,-73.991101,2017-09-28T19:43:31Z,22
360470117002,40.6673,-73.991327,2017-09-28T19:43:53Z,18
360470117002,40.667167,-73.991428,2017-09-28T19:44:11Z,18
360470117002,40.667,-73.991533,2017-09-28T19:44:29Z,24
360470117002,40.666811,-73.991723,2017-09-28T19:44:53Z,40
360470117003,40.666455,-73.992112,2017-09-28T19:45:33Z,17
360470117003,40.666341,-73.992310,2017-09-28T19:45:50Z,22
360470117003,40.666128,-73.992444,2017-09-28T19:46:12Z,34
360470117003,40.665776,-73.992630,2017-09-28T19:46:46Z,23
360470117003,40.66554,-73.992778,2017-09-28T19:47:09Z,22
360470143001,40.66534,-73.992918,2017-09-28T19:47:31Z,27
360470143001,40.665186,-73.992942,2017-09-28T19:47:58Z,22
360470143001,40.665053,-73.992958,2017-09-28T19:48:20Z,30
360470143001,40.664879,-73.992973,2017-09-28T19:48:50Z,25
360470143001,40.664739,-73.992717,2017-09-28T19:49:15Z,106
360470143001,40.664113,-73.991611,2017-09-28T19:51:01Z,31
360470143001,40.663916,-73.991819,2017-09-28T19:51:32Z,83689
360470137003,40.66984,-73.985784,2017-09-29T19:06:21Z,20
360470137002,40.670432,-73.985228,2017-09-29T19:06:41Z,16
360470137002,40.670479,-73.985188,2017-09-29T19:06:57Z,219
360470135002,40.671935,-73.984048,2017-09-29T19:10:36Z,15
360470135002,40.672373,-73.983662,2017-09-29T19:10:51Z,39
360470135001,40.673022,-73.983087,2017-09-29T19:11:30Z,158
360470133003,40.67493,-73.981434,2017-09-29T19:14:08Z,17
360470133003,40.674993,-73.981423,2017-09-29T19:14:25Z,62
360470131003,40.676614,-73.980290,2017-09-29T19:15:27Z,17
360470131004,40.676751,-73.980247,2017-09-29T19:15:44Z,87
360470131001,40.67858,-73.978982,2017-09-29T19:17:11Z,19
360470131001,40.678584,-73.978945,2017-09-29T19:17:30Z,68
360470129023,40.680305,-73.977809,2017-09-29T19:18:38Z,0
360470129023,40.680305,-73.977809,2017-09-29T19:18:38Z,15
360470129022,40.680299,-73.977753,2017-09-29T19:18:53Z,17
360470129023,40.680182,-73.977516,2017-09-29T19:19:10Z,96
360470129022,40.679941,-73.976198,2017-09-29T19:20:46Z,87
360470161003,40.679749,-73.975011,2017-09-29T19:22:13Z,31
360470129022,40.679867,-73.974981,2017-09-29T19:22:44Z,102
360470161003,40.679351,-73.974290,2017-09-29T19:24:26Z,59
360470161003,40.679094,-73.973945,2017-09-29T19:25:25Z,63849
360470143001,40.663916,-73.991819,2017-09-30T13:09:34Z,348
360470135002,40.67199,-73.984121,2017-09-30T13:15:22Z,27
360470135003,40.672974,-73.983175,2017-09-30T13:15:49Z,27
360470135001,40.673071,-73.983050,2017-09-30T13:16:16Z,16
360470135001,40.673397,-73.982779,2017-09-30T13:16:32Z,25
360470133003,40.674842,-73.981611,2017-09-30T13:16:57Z,21
360470133003,40.674906,-73.981583,2017-09-30T13:17:18Z,16
360470133002,40.675393,-73.981159,2017-09-30T13:17:34Z,22
360470131004,40.677021,-73.980052,2017-09-30T13:17:56Z,17
360470131002,40.678099,-73.979320,2017-09-30T13:18:13Z,16
360470131002,40.678144,-73.979289,2017-09-30T13:18:29Z,21
360470131002,40.678167,-73.979274,2017-09-30T13:18:50Z,16
360470131001,40.678625,-73.978962,2017-09-30T13:19:06Z,21
360470131001,40.678794,-73.978848,2017-09-30T13:19:27Z,23
360470129023,40.680044,-73.978000,2017-09-30T13:19:50Z,31
360470129023,40.68007,-73.977962,2017-09-30T13:20:21Z,18
360470129023,40.680069,-73.977840,2017-09-30T13:20:39Z,29
360470129023,40.680048,-73.977266,2017-09-30T13:21:08Z,0
360470129023,40.680048,-73.977266,2017-09-30T13:21:08Z,170
360470129022,40.67993,-73.975006,2017-09-30T13:23:58Z,21
360470161003,40.679888,-73.974737,2017-09-30T13:24:19Z,27
360470161003,40.679763,-73.974569,2017-09-30T13:24:46Z,22081
360610054001,40.738715,-73.994717,2017-09-30T19:32:47Z,680
360610077003,40.739647,-74.002688,2017-09-30T19:44:07Z,30
360610083002,40.739889,-74.002623,2017-09-30T19:44:37Z,21
360610083002,40.739889,-74.002623,2017-09-30T19:44:58Z,18
360610083002,40.73994,-74.002595,2017-09-30T19:45:16Z,46
360610083002,40.740277,-74.002400,2017-09-30T19:46:02Z,111
360610083002,40.74073,-74.002130,2017-09-30T19:47:53Z,0
360610083002,40.74073,-74.002130,2017-09-30T19:47:53Z,361
360610103001,40.751727,-73.995562,2017-09-30T19:53:54Z,0
360610103001,40.751727,-73.995562,2017-09-30T19:53:54Z,64
360610103001,40.751988,-73.995405,2017-09-30T19:54:58Z,102
360610103001,40.752323,-73.995203,2017-09-30T19:56:40Z,30
360610103001,40.752558,-73.995041,2017-09-30T19:57:10Z,116
360610111001,40.753603,-73.996028,2017-09-30T19:59:06Z,15
360610111002,40.753599,-73.996248,2017-09-30T19:59:21Z,32
360610111002,40.753682,-73.996668,2017-09-30T19:59:53Z,6
360610111002,40.753714,-73.996767,2017-09-30T19:59:59Z,1
360610111002,40.753714,-73.996767,2017-09-30T20:00:00Z,173
360610099001,40.754513,-73.999201,2017-09-30T20:02:53Z,15
360610099001,40.754593,-73.999290,2017-09-30T20:03:08Z,172
360610099001,40.755494,-74.001064,2017-09-30T20:06:00Z,50
360610099001,40.755751,-74.001755,2017-09-30T20:06:50Z,17
360610099001,40.755784,-74.001831,2017-09-30T20:07:07Z,83
360610099001,40.756095,-74.001853,2017-09-30T20:08:30Z,46
360610099001,40.756267,-74.001866,2017-09-30T20:09:16Z,111
360610099001,40.756734,-74.001943,2017-09-30T20:11:07Z,22
360610099001,40.756809,-74.002028,2017-09-30T20:11:29Z,94
360610099001,40.757432,-74.003874,2017-09-30T20:13:03Z,73411
360470143001,40.664461,-73.991579,2017-10-01T16:36:34Z,436
360470067002,40.683281,-73.995500,2017-10-01T16:43:50Z,29
360470075005,40.682295,-73.995916,2017-10-01T16:44:19Z,193
360470053001,40.672884,-73.999411,2017-10-01T16:47:32Z,16
360470053001,40.672215,-73.998934,2017-10-01T16:47:48Z,15
360470018001,40.670885,-73.998112,2017-10-01T16:48:03Z,187
360470143001,40.665497,-73.994240,2017-10-01T16:51:10Z,64746
360470129023,40.679443,-73.976270,2017-10-02T10:50:16Z,2
360470129023,40.679444,-73.976269,2017-10-02T10:50:18Z,533
360470129022,40.679763,-73.975941,2017-10-02T10:59:11Z,12
360470129022,40.679771,-73.975934,2017-10-02T10:59:23Z,33
360470129022,40.67979,-73.975913,2017-10-02T10:59:56Z,3
360470129022,40.679793,-73.975911,2017-10-02T10:59:59Z,1
360470129022,40.679793,-73.975911,2017-10-02T11:00:00Z,28
360470129022,40.67981,-73.975894,2017-10-02T11:00:28Z,406
360470129022,40.680053,-73.975644,2017-10-02T11:07:14Z,6
360470129022,40.680057,-73.975640,2017-10-02T11:07:20Z,3
360470129022,40.680059,-73.975638,2017-10-02T11:07:23Z,48
360470129022,40.680087,-73.975609,2017-10-02T11:08:11Z,475
360470129022,40.680372,-73.975316,2017-10-02T11:16:06Z,117
360470129022,40.680442,-73.975244,2017-10-02T11:18:03Z,2772
360470161001,40.682103,-73.973538,2017-10-02T12:04:15Z,4
360470161001,40.682106,-73.973535,2017-10-02T12:04:19Z,55
360470161001,40.682139,-73.973501,2017-10-02T12:05:14Z,6
360470161001,40.682142,-73.973498,2017-10-02T12:05:20Z,21605
360471237001,40.695093,-73.960195,2017-10-02T18:05:25Z,43
360471237001,40.695119,-73.960169,2017-10-02T18:06:08Z,6861
360470531001,40.699232,-73.955944,2017-10-02T20:00:29Z,11
360470531001,40.699238,-73.955937,2017-10-02T20:00:40Z,694
360470531001,40.699654,-73.955510,2017-10-02T20:12:14Z,6
360470531001,40.699658,-73.955506,2017-10-02T20:12:20Z,56
360470531001,40.699691,-73.955472,2017-10-02T20:13:16Z,2
360470531001,40.699693,-73.955470,2017-10-02T20:13:18Z,35
360470531001,40.699714,-73.955449,2017-10-02T20:13:53Z,94
360470531001,40.69977,-73.955391,2017-10-02T20:15:27Z,4609
360470509002,40.702533,-73.952553,2017-10-02T21:32:16Z,2
360470509002,40.702534,-73.952552,2017-10-02T21:32:18Z,112
360470509002,40.702601,-73.952483,2017-10-02T21:34:10Z,14
360470509002,40.70261,-73.952474,2017-10-02T21:34:24Z,227
360470509002,40.702746,-73.952335,2017-10-02T21:38:11Z,12
360470509002,40.702753,-73.952327,2017-10-02T21:38:23Z,1433
360470509002,40.703612,-73.951445,2017-10-02T22:02:16Z,2
360470509002,40.703613,-73.951444,2017-10-02T22:02:18Z,176
360470509002,40.703718,-73.951336,2017-10-02T22:05:14Z,1084
360470509001,40.704368,-73.950668,2017-10-02T22:23:18Z,876
360470509001,40.704893,-73.950129,2017-10-02T22:37:54Z,81
360470509001,40.704942,-73.950079,2017-10-02T22:39:15Z,190
360470509001,40.705055,-73.949969,2017-10-02T22:42:25Z,35
360470509001,40.705065,-73.949966,2017-10-02T22:43:00Z,18
360470509001,40.705075,-73.949819,2017-10-02T22:43:18Z,21
360470509001,40.705013,-73.949595,2017-10-02T22:43:39Z,16
360470509001,40.704955,-73.949451,2017-10-02T22:43:55Z,18
360470509001,40.704871,-73.949220,2017-10-02T22:44:13Z,18
360470491001,40.704736,-73.948831,2017-10-02T22:44:31Z,30
360470491001,40.704512,-73.948337,2017-10-02T22:45:01Z,16
360470491001,40.704341,-73.948150,2017-10-02T22:45:17Z,90
360470491001,40.704323,-73.948117,2017-10-02T22:46:47Z,39
360470491001,40.704247,-73.947549,2017-10-02T22:47:26Z,22
360470491001,40.704206,-73.947207,2017-10-02T22:47:48Z,28
360470491001,40.704144,-73.946755,2017-10-02T22:48:16Z,198
360470491003,40.7037,-73.943410,2017-10-02T22:51:34Z,20
360470491003,40.703728,-73.942934,2017-10-02T22:51:54Z,80
360470491002,40.703843,-73.941793,2017-10-02T22:53:14Z,37
360470491002,40.703893,-73.941288,2017-10-02T22:53:51Z,98
360470489001,40.704052,-73.939928,2017-10-02T22:55:29Z,19
360470489001,40.704057,-73.939534,2017-10-02T22:55:48Z,108
360470485002,40.70438,-73.938052,2017-10-02T22:57:36Z,93
360470485002,40.704384,-73.936941,2017-10-02T22:59:09Z,48018
360470143001,40.66419,-73.991622,2017-10-03T12:19:27Z,174
360470117002,40.667877,-73.990795,2017-10-03T12:22:21Z,24
360470117002,40.667911,-73.990775,2017-10-03T12:22:45Z,16
360470117001,40.668079,-73.990678,2017-10-03T12:23:01Z,23
360470117001,40.668416,-73.990400,2017-10-03T12:23:24Z,40
360470117001,40.669138,-73.989759,2017-10-03T12:24:04Z,21
360470121002,40.669268,-73.989702,2017-10-03T12:24:25Z,69
360470121002,40.66965,-73.989677,2017-10-03T12:25:34Z,87
360470121002,40.670064,-73.989658,2017-10-03T12:27:01Z,0
360470121002,40.670064,-73.989658,2017-10-03T12:27:01Z,28
360470121002,40.670198,-73.989726,2017-10-03T12:27:29Z,42
360470121002,40.670246,-73.989813,2017-10-03T12:28:11Z,17
360470121002,40.670266,-73.989843,2017-10-03T12:28:28Z,21
360470121002,40.670289,-73.989879,2017-10-03T12:28:49Z,41
360470121002,40.670425,-73.990177,2017-10-03T12:29:30Z,17
360470121002,40.671687,-73.992266,2017-10-03T12:29:47Z,17
360470119001,40.67268,-73.993880,2017-10-03T12:30:04Z,18
360470119001,40.673619,-73.996319,2017-10-03T12:30:22Z,104
360470077004,40.678212,-73.996238,2017-10-03T12:32:06Z,515
360610015023,40.702398,-73.995730,2017-10-03T12:40:41Z,742
360610054002,40.738347,-73.995842,2017-10-03T12:53:03Z,0
360610054002,40.738347,-73.995842,2017-10-03T12:53:03Z,39
360610054001,40.738692,-73.995816,2017-10-03T12:53:42Z,20
360610054001,40.738665,-73.995816,2017-10-03T12:54:02Z,18
360610054001,40.738763,-73.995762,2017-10-03T12:54:20Z,22
360610054001,40.738978,-73.995592,2017-10-03T12:54:42Z,24
360610054001,40.739309,-73.995376,2017-10-03T12:55:06Z,20
360610054001,40.7392,-73.995115,2017-10-03T12:55:26Z,21
360610054001,40.739131,-73.994782,2017-10-03T12:55:47Z,26
360610054001,40.738848,-73.994266,2017-10-03T12:56:13Z,20
360610054001,40.738718,-73.994022,2017-10-03T12:56:33Z,19
360610054001,40.738628,-73.993894,2017-10-03T12:56:52Z,16
360610054001,40.738637,-73.993908,2017-10-03T12:57:08Z,21166
360610054001,40.738456,-73.994360,2017-10-03T18:49:54Z,159
360610081004,40.737422,-73.996915,2017-10-03T18:52:33Z,0
360610081004,40.737422,-73.996915,2017-10-03T18:52:33Z,20
360610071001,40.737311,-73.997009,2017-10-03T18:52:53Z,146
360610065001,40.731936,-74.000764,2017-10-03T18:55:19Z,0
360610065001,40.731936,-74.000764,2017-10-03T18:55:19Z,151
360610065001,40.731152,-74.001310,2017-10-03T18:57:50Z,35
360610067001,40.730524,-74.002074,2017-10-03T18:58:25Z,325
360610067001,40.730524,-74.002074,2017-10-03T19:03:50Z,19
360610067002,40.730403,-74.002191,2017-10-03T19:04:09Z,47
360610067003,40.730231,-74.002869,2017-10-03T19:04:56Z,149
360610067004,40.729868,-74.005131,2017-10-03T19:07:25Z,24
360610067004,40.729765,-74.005140,2017-10-03T19:07:49Z,15
360610067003,40.729633,-74.004999,2017-10-03T19:08:04Z,18
360610067002,40.729388,-74.005117,2017-10-03T19:08:22Z,29
360610067004,40.72902,-74.005274,2017-10-03T19:08:51Z,17
360610067004,40.728894,-74.005286,2017-10-03T19:09:08Z,23
360610067002,40.728747,-74.005279,2017-10-03T19:09:31Z,18
360610067002,40.728615,-74.005291,2017-10-03T19:09:49Z,56
360610037002,40.727921,-74.005346,2017-10-03T19:10:45Z,16
360610037002,40.727778,-74.005368,2017-10-03T19:11:01Z,21
360610037002,40.727618,-74.005416,2017-10-03T19:11:22Z,17
360610037002,40.727466,-74.005433,2017-10-03T19:11:39Z,24
360610037002,40.727189,-74.005422,2017-10-03T19:12:03Z,33
360610037003,40.726836,-74.005424,2017-10-03T19:12:36Z,18
360610037003,40.726609,-74.005339,2017-10-03T19:12:54Z,16
360610037003,40.726359,-74.005198,2017-10-03T19:13:10Z,29
360610037003,40.726259,-74.004649,2017-10-03T19:13:39Z,26
360610037003,40.726139,-74.004184,2017-10-03T19:14:05Z,18
360610037003,40.726121,-74.004116,2017-10-03T19:14:23Z,25
360610037003,40.726179,-74.003923,2017-10-03T19:14:48Z,18
360610037003,40.726174,-74.003866,2017-10-03T19:15:06Z,17
360610037003,40.726093,-74.003871,2017-10-03T19:15:23Z,42
360610037003,40.725856,-74.003914,2017-10-03T19:16:05Z,19
360610049002,40.725592,-74.003882,2017-10-03T19:16:24Z,5905
360610049002,40.725592,-74.003882,2017-10-03T20:54:49Z,310
360610029004,40.712006,-74.002179,2017-10-03T20:59:59Z,1
360610029004,40.712006,-74.002179,2017-10-03T21:00:00Z,835
360470077003,40.675375,-73.997590,2017-10-03T21:13:55Z,29
360470077003,40.674529,-73.997184,2017-10-03T21:14:24Z,37
360470119001,40.673928,-73.996398,2017-10-03T21:15:01Z,26
360470119001,40.673599,-73.995953,2017-10-03T21:15:27Z,46
360470121002,40.671834,-73.993207,2017-10-03T21:16:13Z,16
360470121002,40.671033,-73.992035,2017-10-03T21:16:29Z,21
360470121002,40.670171,-73.989926,2017-10-03T21:16:50Z,20
360470121002,40.669712,-73.989384,2017-10-03T21:17:10Z,0
360470121002,40.669712,-73.989384,2017-10-03T21:17:10Z,29
360470139003,40.669654,-73.989290,2017-10-03T21:17:39Z,24
360470139003,40.669702,-73.989220,2017-10-03T21:18:03Z,19
360470139003,40.669548,-73.989324,2017-10-03T21:18:22Z,44
360470139003,40.669063,-73.989754,2017-10-03T21:19:06Z,179
360470141003,40.66727,-73.991191,2017-10-03T21:22:05Z,57
360470141003,40.66659,-73.991729,2017-10-03T21:23:02Z,21
360470141003,40.666365,-73.991869,2017-10-03T21:23:23Z,108
360470143001,40.665396,-73.992754,2017-10-03T21:25:11Z,142
360470143001,40.664292,-73.991887,2017-10-03T21:27:33Z,54
360470143001,40.664158,-73.991623,2017-10-03T21:28:27Z,18
360470143001,40.66419,-73.991622,2017-10-03T21:28:45Z,44168
360470143001,40.664461,-73.991579,2017-10-04T09:44:53Z,182
360470117001,40.66864,-73.990178,2017-10-04T09:47:55Z,18
360470139003,40.668736,-73.989975,2017-10-04T09:48:13Z,32
360470117001,40.669074,-73.989834,2017-10-04T09:48:45Z,33
360470121002,40.669407,-73.989645,2017-10-04T09:49:18Z,50
360470121002,40.6697,-73.989572,2017-10-04T09:50:08Z,0
360470121002,40.6697,-73.989572,2017-10-04T09:50:08Z,34
360470121002,40.670183,-73.989452,2017-10-04T09:50:42Z,52
360470121002,40.671659,-73.991818,2017-10-04T09:51:34Z,16
360470121002,40.672383,-73.993190,2017-10-04T09:51:50Z,23
360470119001,40.673521,-73.995510,2017-10-04T09:52:13Z,52
360470077003,40.675582,-73.996498,2017-10-04T09:53:05Z,17
360470077003,40.676386,-73.997250,2017-10-04T09:53:22Z,28
360470077004,40.6781,-73.996292,2017-10-04T09:53:50Z,368
360470033001,40.687158,-73.975851,2017-10-04T09:59:58Z,1
360470033001,40.687157,-73.975846,2017-10-04T09:59:59Z,1
360470033001,40.687157,-73.975846,2017-10-04T10:00:00Z,14
360470033001,40.687149,-73.975785,2017-10-04T10:00:14Z,58
360470197001,40.688154,-73.966743,2017-10-04T10:01:12Z,81
360470197001,40.688183,-73.966635,2017-10-04T10:02:33Z,42
360470197001,40.688182,-73.966647,2017-10-04T10:03:15Z,23
360470197001,40.688182,-73.966657,2017-10-04T10:03:38Z,17
360470197001,40.688181,-73.966669,2017-10-04T10:03:55Z,26
360470197001,40.688181,-73.966680,2017-10-04T10:04:21Z,16
360470197001,40.688181,-73.966685,2017-10-04T10:04:37Z,18
